time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-10-04 21:31:31.293 UTC, , , , , , , , , ,125,13244637,10098784, , ,622, ,43586, , , , , , , , , ,622,13, , , ,28,1,3, ,719, , , , , , , , , , , ,43542, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,10,9,334422632,-1, , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , , , , , ,350, ,803, ,714,21424,21309, , , , , , , , , , 
2024-10-04 21:32:31.294 UTC, , , , , , , , , ,125,13309461,10163608, , ,628, ,42061, , , , , , , , , ,628,13, , , ,26,1,3, ,513, , , , , , , , , , , ,42025, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,11,11,54134552,-1, , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , , , , , ,250, ,685, ,510,20473,20859, , , , , , , , , , 
2024-10-04 21:33:31.294 UTC, , , , , , , , , ,125,13362053,10216200, , ,634, ,38397, , , , , , , , , ,634,13, , , ,24,1,3, ,513, , , , , , , , , , , ,38370, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,9,8,208891704,-1, , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , , , , , ,250, ,611, ,510,18117,19634, , , , , , , , , , 
2024-10-04 21:34:31.295 UTC, , , , , , , , , ,125,13400245,10254392, , ,636, ,45093, , , , , , , , , ,636,13, , , ,21,1,3, ,514, , , , , , , , , , , ,45057, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,10,8,361308472,-1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,250, ,738, ,510,22571,21743, , , , , , , , , , 
2024-10-04 21:35:31.296 UTC, , , , , , , , , ,125,13448949,10303096, , ,642, ,45020, , , , , , , , , ,642,13, , , ,19,1,3, ,617, , , , , , , , , , , ,44982, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,11,10,126105800,-1, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , ,300, ,742, ,612,22351,21881, , , , , , , , , , 
2024-10-04 21:36:31.296 UTC, , , , , , , , , ,125,13480277,10334424, , ,644, ,47420, , , , , , , , , ,644,13, , , ,16,1,3, ,719, , , , , , , , , , , ,47374, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,11,10,85350320,-1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,350, ,746, ,714,23956,22667, , , , , , , , , , 
2024-10-04 21:37:31.298 UTC, , , , , , , , , ,125,13509277,10363424, , ,645, ,42672, , , , , , , , , ,645,13, , , ,13,1,3, ,719, , , , , , , , , , , ,42630, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,10,9,81402224,-1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,350, ,639, ,714,20781,21206, , , , , , , , , , 
2024-10-04 21:38:31.298 UTC, , , , , , , , , ,125,13562213,10416360, , ,651, ,45075, , , , , , , , , ,651,13, , , ,12,1,3, ,615, , , , , , , , , , , ,45043, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,10,9,295955056,-1, , , , , , , , , , ,2, ,1, , , , , , , , , , , , , , , , , , , , , , ,300, ,789, ,612,22311,21936, , , , , , , , , , 
2024-10-04 21:39:31.300 UTC, , , , , , , , , ,125,13621541,10475688, , ,657, ,35765, , , , , , , , , ,657,13, , , ,10,1,3, ,412, , , , , , , , , , , ,35741, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,9,8,148102376,-1, , , , , , , , , , ,1, ,2, , , , , , , , , , , , , , , , , , , , , , ,200, ,518, ,408,17721,17494, , , , , , , , , , 
2024-10-04 21:40:31.301 UTC, , , , , , , , , ,125,13616277,10470424, , ,662, ,33078, , , , , , , , , ,662,13, , , ,8,1,3, ,618, , , , , , , , , , , ,33038, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,8,8,215636864,-1, , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , , , , , ,300, ,369, ,612,14829,17833, , , , , , , , , , 
2024-10-04 21:41:31.301 UTC, , , , , , , , , ,125,13655397,10509544, , ,665, ,39691, , , , , , , , , ,665,13, , , ,5,1,3, ,618, , , , , , , , , , , ,39649, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,10,8,161935568,-1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,300, ,689, ,612,19117,19837, , , , , , , , , , 
2024-10-04 21:42:31.302 UTC, , , , , , , , , ,125,13735349,10589496, , ,671, ,42962, , , , , , , , , ,671,13, , , ,2,1,3, ,617, , , , , , , , , , , ,42922, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,10,9,292594240,-1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,300, ,818, ,612,20816,21279, , , , , , , , , , 
2024-10-04 21:43:31.303 UTC, , , , , , , , , ,125,13741373,10595520, , ,674, ,31397, , , , , , , , , ,674,13, , , , ,1,3, ,590, , , , , , , , , , , ,31098, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,8,7,308824888,-1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,288, ,448, ,586,13422,17223, , , , , , , , , , 
2024-10-04 21:44:31.304 UTC, , , , , , , , , ,125,13802693,10656840, , ,678, ,21981, , , , , , , , , ,678,13, , , , ,1,3, , , , , , , , , , , , , ,20651, , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,1538, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,5,5,271435816,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,363, , ,9352,10932, , , , , , , , , , 
2024-10-04 21:44:41.953 UTC, , , , , , , , , ,589,11496429,8350112, , ,678, ,9, , , , , , , , , ,678,13, , , , ,675,3, ,7, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,1427,73140555776,-1,-1,-1,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1728074191033,,, , , , , , , , , ,3145728,4297753023,6,6,2,6, , , , , ,4, , ,3,3, , , , , ,38,1, , , ,6144,3,12784258,14, , , , ,2,2, , ,1,1,103240872,-1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
